time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,0.0494804436435,0.600923447102,16.3280687771,0.0975193391727,6.24928774218,0.0,0.278561473023,0.991191333025,4.58464222956,0.070714712518,-0.0138561253076,0.0,482.8014765331907,482.1070642669626,485.2294519646425,483.6291658536054
2.540000000000002,0.0551301903838,0.620971594879,16.4201060916,0.0989588338368,6.24902000166,0.0,0.286413201,1.01362344461,4.61908922612,0.0778140665255,-0.0181878655162,0.0,459.67253433534177,458.6415803808351,457.9120614354748,459.607025223287
2.560000000000002,0.0609335415016,0.641459951186,16.5127142441,0.10053694402,6.24865636171,0.0,0.293921910781,1.03521218616,4.64172601958,0.0712066687549,-0.0186723391676,0.0,448.1982458868939,448.08015748792235,449.50196909386335,447.89730853619307
2.580000000000002,0.0669020362916,0.662424662358,16.6061830724,0.101965603012,6.24830461547,0.0,0.302927568222,1.06125893102,4.70515681166,0.0742151954798,-0.0252602886055,0.0,486.232237047882,484.7492840703225,484.6037462708926,485.2851986667574
2.600000000000002,0.073055760045,0.683926212407,16.7010399677,0.103460776337,6.2478089398,0.0,0.312444807119,1.08889607387,4.78053272388,0.0695527035305,-0.0208944875542,0.0,494.75083556494855,495.7142678022717,497.2127163610627,496.19048202425347
2.620000000000002,0.0793824714508,0.705929911879,16.7968782344,0.104851964478,6.24740511371,0.0,0.320226333459,1.11147387329,4.80329393966,0.0690348806601,-0.0155909690364,0.0,449.4085377960738,450.6965023463481,450.26562560733834,450.14352294395934
2.640000000000002,0.0858617634101,0.728376640697,16.8930621254,0.106235768234,6.24709449528,0.0,0.327702862468,1.13319900853,4.81509516033,0.0665424349016,-0.0140411622883,0.0,440.36865959066574,440.7532348863255,439.92672786270174,439.31073697179914
2.660000000000002,0.0925167539149,0.751335636181,16.9901846897,0.107576713236,6.24681439227,0.0,0.337796188017,1.16270053984,4.89716126922,0.0710360535408,-0.0128409650875,0.0,502.77783503430754,503.0387968425908,501.8812233330236,502.8615474004177
2.680000000000002,0.0993564758987,0.774835461157,17.0884587643,0.108997552906,6.24655791997,0.0,0.346176010359,1.18728195777,4.93024619115,0.0715230828853,-0.013674033679,0.0,461.0865384600554,460.88915488694914,460.6217999609164,460.7410190116683
2.700000000000002,0.106337739535,0.798751012974,17.1866715429,0.110428230825,6.2463019394,0.0,0.351950353224,1.20427322397,4.89103166715,0.0721807473013,-0.00775793617724,0.0,389.28048285933284,390.93814342152257,389.93857818892525,390.1275939076999
2.720000000000002,0.113463296024,0.823093401724,17.2848650191,0.11187290915,6.2461683763,0.0,0.360605295743,1.22996565097,4.92831596135,0.0736390882112,-0.0143299416808,0.0,465.6151401141248,464.0700449126416,464.4009260252034,464.7477842414679
2.740000000000002,0.120758704826,0.847942223773,17.3837085383,0.113348796557,6.24588517528,0.0,0.368935584488,1.25491655398,4.95603595601,0.0761313333681,-0.0117230984371,0.0,456.60944985232453,457.23311972702425,455.60039962493516,456.20194676063244
2.760000000000002,0.128210667041,0.873260905105,17.4828216818,0.114916922315,6.24565075181,0.0,0.376260636961,1.27695157915,4.95527838799,0.0665920366741,-0.012000548884,0.0,429.5669854527621,429.49650486356666,431.31776837743547,428.8984629905817
2.780000000000002,0.135798691558,0.898990010578,17.5816312381,0.116282937536,6.24541126542,0.0,0.382541814758,1.29595896818,4.92567725107,0.0748593805907,-0.0109762488916,0.0,401.5350689040489,401.81389867188204,398.7654838562847,401.0289643801196
2.800000000000002,0.143529790854,0.92515381405,17.6802968753,0.117803107448,6.24519354281,0.0,0.39056811483,1.32042137898,4.9408864651,0.0680796607987,-0.00907763551125,0.0,444.16422741659136,444.63130080027315,446.36475945374644,444.7059771804471
2.820000000000002,0.151415572589,0.951790513243,17.7791018232,0.119169603483,6.24503072247,0.0,0.39801005862,1.34324854034,4.93960832722,0.0649482653506,-0.0151984794238,0.0,430.3485775554643,428.79134316443555,429.58507521739216,428.7912987656289
2.840000000000002,0.159450348746,0.978885838672,17.8778769372,0.120470485183,6.24472861494,0.0,0.405467557118,1.36628400256,4.93790306753,0.0669060154693,-0.0132686802433,0.0,428.9147433733382,429.406313140319,428.62711479721565,429.1293089129894
2.860000000000002,0.167629602511,1.00642788111,17.976482094,0.121837619115,6.24447781195,0.0,0.412457819368,1.38792024084,4.9226126159,0.0745235771448,-0.0186669426004,0.0,416.3095668341051,414.88998070221606,414.5654843415869,416.5726584729655
2.880000000000002,0.175956737451,1.03442895391,18.0749767222,0.123329331735,6.24410771364,0.0,0.420255674609,1.41218703996,4.92685020194,0.0729480919482,-0.0161211470511,0.0,434.88192348848986,435.5213235324322,434.5283839275302,434.13640833328975
2.900000000000002,0.184442455824,1.06292418328,18.1736037005,0.124804074082,6.24378644343,0.0,0.42831616276,1.43733589634,4.9358476326,0.0785660112559,-0.0176395219931,0.0,439.3390953018839,438.96128823705754,439.0560938823767,440.4565529525574
2.920000000000002,0.193080036855,1.09189371853,18.2721585511,0.126393041407,6.24344795868,0.0,0.435441940347,1.4596176286,4.91963742462,0.0845069034348,-0.0122905617379,0.0,414.3877914440579,415.7962863243003,413.8528269648273,415.4242616791233
